Avalanche Season,Region,Month,Day,Year,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet
Middle,Salt Lake,2,19,2017,Snowboarder,Unknown,8,1200,Northeast,10000
Middle,Salt Lake,2,19,2017,Snowboarder,New Snow/Old Snow Interface,10,2400,North,10200
Middle,Salt Lake,2,19,2017,Snowboarder,Facets,10,2400,Northeast,9400
Middle,Salt Lake,2,19,2017,Skier,New Snow/Old Snow Interface,10,3000,East,10400
Middle,Salt Lake,2,19,2017,Skier,New Snow/Old Snow Interface,12,7200,North,10500
Middle,Salt Lake,2,20,2017,Skier,New Snow/Old Snow Interface,4,4800,East,8400
Middle,Logan,2,20,2017,Skier,Facets,14,840,Northeast,8300
Middle,Uintas,2,20,2017,Natural,New Snow/Old Snow Interface,12,2400,Northeast,9800
Middle,Salt Lake,2,22,2017,Snowboarder,Facets,36,3000,North,9300
Middle,Salt Lake,2,24,2017,Natural,New Snow/Old Snow Interface,36,6000,East,10200
Middle,Uintas,2,26,2017,Natural,Unknown,12,960,East,9900
Middle,Provo,2,25,2017,Skier,New Snow/Old Snow Interface,10,3600,East,9200
Middle,Logan,2,28,2017,Natural,New Snow/Old Snow Interface,24,8400,Southeast,9300
Middle,Skyline,3,7,2017,Skier,New Snow/Old Snow Interface,3,360,West,8700
Middle,Salt Lake,3,8,2017,Skier,Density Change,16,4200,Northeast,10200
Middle,Logan,3,11,2017,Unknown,Facets,48,4800,East,8800
Middle,Salt Lake,3,14,2017,Skier,Density Change,4,3600,East,9100
Middle,Logan,3,24,2017,Snowboarder,New Snow/Old Snow Interface,12,2400,North,9200
Middle,Salt Lake,3,24,2017,Skier,New Snow/Old Snow Interface,6,7200,Northeast,10600
Middle,Salt Lake,3,25,2017,Skier,Graupel,7,1200,North,9900
Middle,Logan,3,25,2017,Skier,New Snow,6,1200,North,7200
Middle,Salt Lake,3,26,2017,Snowboarder,New Snow/Old Snow Interface,6,3600,Northeast,10000
Middle,Salt Lake,3,28,2017,Skier,New Snow/Old Snow Interface,12,840,Northeast,10300
Middle,Salt Lake,3,28,2017,Skier,New Snow/Old Snow Interface,8,3600,East,10500
Middle,Provo,3,31,2017,Skier,New Snow,14,4800,Northeast,10000
End,Logan,4,8,2017,Snowboarder,New Snow,10,4800,North,9700
End,Salt Lake,4,10,2017,Natural,Graupel,7,3000,Southeast,9500
End,Salt Lake,4,11,2017,Hiker,New Snow/Old Snow Interface,10,2400,Northeast,10100
End,Salt Lake,4,15,2017,Skier,Unknown,18,3000,East,8800
End,Salt Lake,4,21,2017,Skier,New Snow/Old Snow Interface,3,840,Northeast,10000
End,Salt Lake,4,25,2017,Skier,New Snow/Old Snow Interface,16,7200,East,10300
End,Salt Lake,4,25,2017,Skier,New Snow/Old Snow Interface,10,2100,Northeast,9000
End,Salt Lake,4,25,2017,Skier,New Snow,12,4800,Northwest,10200
End,Logan,4,26,2017,Skier,New Snow,10,1200,North,7900
End,Salt Lake,4,27,2017,Skier,New Snow,8,840,Southeast,9300
End,Salt Lake,4,27,2017,Skier,Density Change,8,3600,Southeast,10200
End,Salt Lake,4,27,2017,Skier,New Snow/Old Snow Interface,10,3600,Northwest,9700
End,Salt Lake,4,29,2017,Skier,Graupel,12,2400,East,9600
End,Salt Lake,4,29,2017,Skier,New Snow/Old Snow Interface,6,2400,East,8600
End,Uintas,6,2,2017,Skier,Wet grains,3,15000,East,11500
Start,Salt Lake,11,18,2017,Unknown,Facets,24,960,North,10100
Start,Uintas,11,17,2017,Natural,Facets,42,6000,Northeast,11000
Start,Salt Lake,12,23,2017,Skier,New Snow,12,2400,East,10400
Start,Salt Lake,12,23,2017,Snowboarder,New Snow/Old Snow Interface,18,3600,Northeast,9800
Start,Skyline,12,25,2017,Natural,Facets,12,1200,North,9600
Start,Uintas,12,26,2017,Natural,Unknown,12,960,Northeast,9800
Start,Uintas,12,26,2017,Snowmobiler,Facets,36,3600,Northeast,9800
Start,Uintas,12,26,2017,Snowmobiler,Facets,24,480,Northeast,8000
Start,Salt Lake,12,26,2017,Skier,Facets,12,840,North,9800
Start,Uintas,12,26,2017,Snowmobiler,Facets,48,2400,Northeast,10200
Start,Uintas,12,26,2017,Natural,Facets,30,3000,Northeast,10400
Start,Salt Lake,12,27,2017,Skier,Depth Hoar,20,2400,Northeast,9300
Start,Uintas,12,27,2017,Snowmobiler,Facets,48,7200,Northeast,10200
Start,Uintas,12,26,2017,Snowmobiler,Ground Interface,16,4800,North,8500
Start,Salt Lake,12,27,2017,Natural,Facets,15,4200,Northeast,9200
Start,Salt Lake,12,28,2017,Skier,New Snow/Old Snow Interface,24,6000,East,9400
Start,Logan,12,29,2017,Natural,Facets,12,360,Southwest,7100
Start,Salt Lake,12,27,2017,Skier,Facets,12,240,North,9700
Start,Logan,12,29,2017,Natural,Facets,8,360,Southeast,7000
Start,Salt Lake,12,29,2017,Skier,Facets,20,6000,Northeast,10200
Start,Skyline,12,25,2017,Natural,Facets,10,3000,North,10200
Start,Salt Lake,12,24,2017,Natural,Depth Hoar,6,120,Northeast,7100
Start,Logan,12,29,2017,Unknown,Facets,48,3600,East,9200
Middle,Salt Lake,1,7,2018,Unknown,Unknown,24,7200,Northeast,8900
Middle,Salt Lake,1,7,2018,Skier,Facets,12,2400,Northeast,9300
Middle,Salt Lake,1,10,2018,Skier,New Snow/Old Snow Interface,14,3600,East,10300
Middle,Salt Lake,1,10,2018,Skier,Facets,12,4800,North,10200
Middle,Salt Lake,1,11,2018,Natural,Unknown,24,720,East,9300
Middle,Salt Lake,1,13,2018,Snowmobiler,Depth Hoar,24,3600,Northeast,9300
Middle,Skyline,1,10,2018,Natural,Facets,10,3000,North,10400
Middle,Salt Lake,1,13,2018,Snowboarder,Facets,30,840,Northwest,9200
Middle,Logan,1,13,2018,Snowmobiler,Facets,36,1080,Northeast,9200
Middle,Salt Lake,1,13,2018,Natural,New Snow/Old Snow Interface,12,12000,Northeast,10200
Middle,Uintas,1,13,2018,Skier,Facets,18,8400,Northeast,9900
Middle,Uintas,1,14,2018,Snowmobiler,Facets,72,8400,Northeast,10000
Middle,Salt Lake,1,16,2018,Skier,Facets,30,3600,West,9800
Middle,Uintas,1,15,2018,Snowmobiler,Facets,36,3600,Northeast,10500
Middle,Salt Lake,1,20,2018,Skier,New Snow/Old Snow Interface,36,9600,North,9500
Middle,Salt Lake,1,21,2018,Snowmobiler,Ground Interface,30,3000,Northeast,9800
Middle,Salt Lake,1,21,2018,Snowmobiler,Facets,30,6000,Northeast,9800
Middle,Salt Lake,1,21,2018,Natural,Unknown,24,1200,Northwest,9200
Middle,Uintas,1,23,2018,Snowmobiler,Facets,36,5400,Northeast,10400
Middle,Logan,1,23,2018,Skier,New Snow/Old Snow Interface,6,1200,Northeast,9000
Middle,Salt Lake,1,24,2018,Skier,Facets,24,3600,Northeast,9300
Middle,Skyline,1,24,2018,Snowmobiler,Facets,36,2100,Northeast,10100
Middle,Uintas,1,25,2018,Skier,New Snow,15,7200,North,10200
Middle,Salt Lake,1,26,2018,Skier,Facets,36,12000,East,9700
Middle,Salt Lake,1,25,2018,Natural,Facets,54,12000,Northwest,9700
Middle,Salt Lake,1,27,2018,Unknown,Facets,36,6000,Northeast,9600
Middle,Uintas,2,1,2018,Snowmobiler,Depth Hoar,48,4800,Northeast,10400
Middle,Uintas,1,31,2018,Snowmobiler,Facets,36,3600,Northeast,8800
Middle,Logan,1,30,2018,Natural,New Snow/Old Snow Interface,12,5400,East,9200
Middle,Salt Lake,2,15,2018,Skier,New Snow/Old Snow Interface,18,9600,South,9800
Middle,Uintas,2,16,2018,Skier,New Snow/Old Snow Interface,24,3600,Northeast,9800
Middle,Moab,2,15,2018,Natural,Facets,24,4800,Northeast,11300
Middle,Moab,2,15,2018,Natural,Facets,24,3600,Northwest,11400
Middle,Salt Lake,2,19,2018,Skier,Facets,36,3000,Northwest,9000
Middle,SE Idaho,2,19,2018,Snowmobiler,Facets,30,6000,East,8900
Middle,Salt Lake,2,19,2018,Snowboarder,Facets,24,15000,Northeast,9200
Middle,Salt Lake,2,19,2018,Natural,New Snow,20,1200,Northeast,10200
Middle,SE Idaho,2,19,2018,Snowmobiler,Facets,24,7200,East,9000
Middle,Salt Lake,2,21,2018,Skier,Density Change,12,9600,East,10900
Middle,Uintas,2,23,2018,Skier,Facets,12,5400,Northeast,10400
Middle,Salt Lake,2,24,2018,Snowboarder,Facets,16,3000,East,9700
Middle,Skyline,2,24,2018,Skier,Facets,42,3600,North,10500
Middle,Moab,2,22,2018,Natural,Facets,42,9600,Northeast,11300
Middle,Salt Lake,2,25,2018,Skier,New Snow/Old Snow Interface,12,1200,East,10300
Middle,Salt Lake,2,25,2018,Unknown,New Snow,14,1800,East,9600
Middle,Salt Lake,2,26,2018,Skier,Unknown,10,600,West,8600
Middle,Salt Lake,2,27,2018,Skier,Ground Interface,24,1200,Northeast,9200
Middle,Skyline,2,26,2018,Snowmobiler,Facets,30,3000,North,9900
Middle,Uintas,2,26,2018,Natural,Facets,24,4200,Northeast,10200
Middle,Ogden,2,28,2018,Snowboarder,Facets,18,24000,North,8500
Middle,Ogden,2,28,2018,Skier,Facets,24,24000,Northeast,8500
Middle,Skyline,2,26,2018,Natural,New Snow/Old Snow Interface,8,480,Northwest,9600
Middle,Salt Lake,2,28,2018,Skier,Facets,2,1200,North,8000
Middle,Logan,2,28,2018,Natural,Facets,36,7200,East,9400
Middle,Salt Lake,3,3,2018,Skier,New Snow/Old Snow Interface,18,7200,East,9500
Middle,Provo,3,5,2018,Snowmobiler,Facets,36,1200,Northeast,9500
Middle,Salt Lake,3,5,2018,Skier,Density Change,10,600,North,10000
Middle,Skyline,3,5,2018,Skier,Facets,36,10800,Northeast,10300
Middle,Provo,3,4,2018,Natural,Facets,3,6000,Northeast,9600
Middle,Uintas,3,7,2018,Snowmobiler,Facets,48,3000,Northeast,10300
Middle,Skyline,3,5,2018,Natural,Facets,42,3000,Northeast,10300
Middle,Skyline,3,5,2018,Snowmobiler,Facets,42,4800,Northeast,10300
Middle,Skyline,2,26,2018,Snowmobiler,Facets,24,600,East,10100
Middle,Salt Lake,3,8,2018,Skier,Facets,48,18000,East,9700
Middle,Logan,3,8,2018,Natural,Facets,24,4800,East,9200
Middle,Provo,3,8,2018,Explosive,Facets,48,21000,Northeast,11300
Middle,Skyline,3,9,2018,Snowmobiler,Facets,42,2400,Northeast,9900
Middle,Logan,3,11,2018,Natural,Wet grains,12,1200,West,7400
Middle,Salt Lake,3,11,2018,Snowmobiler,Facets,60,3000,Northeast,9600
Middle,Logan,3,11,2018,Unknown,Facets,24,7200,East,9500
Middle,Skyline,3,15,2018,Snow Bike,Facets,48,10800,Northeast,10100
Middle,Salt Lake,3,16,2018,Snowmobiler,Facets,30,1200,North,10000
Middle,Salt Lake,3,17,2018,Skier,Facets,42,3600,North,10200
Middle,Salt Lake,3,23,2018,Natural,Ground Interface,48,8400,North,10000
Middle,Logan,3,23,2018,Natural,New Snow/Old Snow Interface,12,8400,Southeast,8300
Middle,Provo,3,23,2018,Explosive,Unknown,42,54000,Northeast,10400
Middle,Provo,3,22,2018,Natural,Unknown,15,21000,Northeast,11500
Middle,Logan,3,24,2018,Natural,Facets,42,9600,Northeast,8800
End,Logan,4,1,2018,Natural,New Snow/Old Snow Interface,12,4800,Northeast,8500
End,Salt Lake,4,2,2018,Unknown,Facets,30,4800,North,10000
End,Logan,4,2,2018,Natural,New Snow/Old Snow Interface,10,2400,Northeast,8700
End,Salt Lake,4,8,2018,Skier,Unknown,3,4800,Southeast,9500
End,Uintas,4,7,2018,Natural,Unknown,42,5400,North,10500
End,Salt Lake,4,8,2018,Skier,New Snow/Old Snow Interface,3,3600,Northeast,9500
End,Salt Lake,4,9,2018,Skier,New Snow/Old Snow Interface,4,7200,Southeast,9700
End,Salt Lake,4,9,2018,Natural,New Snow,6,6000,East,9800
End,Salt Lake,4,18,2018,Skier,New Snow/Old Snow Interface,12,15000,Southeast,9800
End,Logan,5,15,2018,Natural,Unknown,48,4800,East,9300
End,Logan,5,14,2018,Unknown,Unknown,36,18000,North,9000
End,Logan,5,20,2018,Natural,Unknown,36,6000,Northeast,9300
Start,Salt Lake,11,25,2018,Natural,Facets,30,3000,Northeast,10100
Start,Salt Lake,11,25,2018,Skier,Facets,22,8400,Northeast,9600
Start,Salt Lake,11,25,2018,Natural,Depth Hoar,18,6000,Northeast,10000
Start,Salt Lake,11,30,2018,Skier,Facets,20,7200,Northeast,9700
Start,Salt Lake,11,30,2018,Natural,Depth Hoar,20,15000,Northwest,10800
Start,Salt Lake,12,8,2018,Skier,Depth Hoar,36,7200,Northwest,9500
Start,Skyline,12,12,2018,Natural,Unknown,36,4200,East,9900
Start,Ogden,12,14,2018,Unknown,Unknown,30,1800,East,9100
Start,Skyline,12,14,2018,Snowmobiler,Unknown,30,1500,Northeast,10200
Start,Salt Lake,12,22,2018,Snowboarder,New Snow/Old Snow Interface,14,1800,Northeast,10200
Start,Moab,12,25,2018,Natural,New Snow/Old Snow Interface,18,7200,North,11700
Start,Moab,12,25,2018,Natural,New Snow/Old Snow Interface,22,8400,North,11700
Start,Salt Lake,12,28,2018,Natural,Facets,36,7200,Northeast,10500
Start,Logan,12,27,2018,Natural,Unknown,12,7200,East,9400
Start,Uintas,12,29,2018,Natural,Facets,16,3600,Southwest,9800
Start,Salt Lake,12,30,2018,Skier,Density Change,5,1200,East,10400
Start,Uintas,12,31,2018,Natural,Facets,24,4800,Southwest,10300
Middle,Salt Lake,1,5,2019,Skier,New Snow/Old Snow Interface,15,2400,Northeast,9000
Middle,Salt Lake,1,7,2019,Skier,Density Change,12,360,Northwest,8200
Middle,Uintas,1,7,2019,Natural,Ground Interface,30,12000,Northeast,10300
Middle,Logan,1,8,2019,Natural,Facets,12,1800,West,5600
Middle,Logan,1,9,2019,Natural,Facets,16,2400,West,5500
Middle,Provo,1,8,2019,Natural,New Snow/Old Snow Interface,18,3000,East,9000
Middle,Skyline,1,8,2019,Snowmobiler,Facets,24,3000,East,9900
Middle,Skyline,1,7,2019,Natural,New Snow/Old Snow Interface,24,480,Northeast,8300
Middle,Skyline,1,8,2019,Snowmobiler,Facets,24,3000,Northeast,9800
Middle,Skyline,1,8,2019,Snowmobiler,Facets,24,3000,Northeast,9800
Middle,Logan,1,8,2019,Snowmobiler,New Snow/Old Snow Interface,24,6000,Southeast,9700
Middle,Uintas,1,11,2019,Skier,Facets,30,15000,Southeast,10200
Middle,Skyline,1,12,2019,Snowmobiler,Facets,24,6000,Northeast,10200
Middle,Skyline,1,12,2019,Snowmobiler,Facets,24,1800,East,10200
Middle,Logan,1,12,2019,Snowmobiler,Facets,72,9600,Southeast,9500
Middle,SE Idaho,1,11,2019,Snow Bike,Facets,18,2400,Northeast,8400
Middle,Skyline,1,18,2019,Skier,Facets,36,7200,Northeast,9500
Middle,Ogden,1,18,2019,Unknown,Facets,20,2400,Northeast,7000
Middle,Salt Lake,1,19,2019,Natural,Unknown,18,4800,East,8600
Middle,Salt Lake,1,17,2019,Natural,New Snow/Old Snow Interface,14,6000,Northeast,9600
Middle,Uintas,1,19,2019,Explosive,Facets,54,15000,Northeast,10400
Middle,Uintas,1,21,2019,Natural,New Snow/Old Snow Interface,24,1800,Northwest,8700
Middle,Ogden,1,22,2019,Skier,New Snow/Old Snow Interface,7,1200,South,7000
Middle,Logan,1,18,2019,Natural,Facets,48,9600,North,9600
Middle,Provo,1,22,2019,Natural,Unknown,30,12000,East,8200
Middle,Skyline,1,25,2019,Natural,Facets,36,5400,Northeast,10900
Middle,Moab,1,25,2019,Snowmobiler,Facets,48,18000,East,12200
Middle,Uintas,2,3,2019,Natural,New Snow/Old Snow Interface,6,18000,East,10000
Middle,Salt Lake,2,4,2019,Skier,Facets,36,6000,Northeast,9500
Middle,Uintas,2,7,2019,Natural,Facets,48,18000,Northeast,10400
Middle,Salt Lake,2,8,2019,Natural,New Snow,12,600,Northwest,9000
Middle,Uintas,2,6,2019,Natural,Facets,48,9600,Northeast,9900
Middle,Ogden,2,8,2019,Skier,Depth Hoar,48,15000,Northwest,8500
Middle,Uintas,2,9,2019,Snowmobiler,Facets,66,6000,Northwest,10300
Middle,Uintas,2,9,2019,Snowmobiler,New Snow/Old Snow Interface,30,6000,Northeast,10000
Middle,Salt Lake,2,10,2019,Natural,Unknown,24,7200,North,9600
Middle,Logan,2,14,2019,Natural,New Snow/Old Snow Interface,10,1200,West,7000
Middle,Logan,2,14,2019,Natural,Wet grains,16,15000,East,6700
Middle,Salt Lake,2,14,2019,Natural,New Snow/Old Snow Interface,10,600,West,7200
Middle,Logan,2,14,2019,Natural,Wet grains,14,4800,East,6000
Middle,Logan,2,14,2019,Natural,Wet grains,14,8400,East,6400
Middle,Logan,2,15,2019,Natural,Facets,84,12000,East,9300
Middle,Uintas,2,15,2019,Natural,Ground Interface,54,7200,Northeast,11200
Middle,Moab,1,18,2019,Natural,Facets,48,9600,Northeast,11400
Middle,Moab,1,21,2019,Natural,Facets,36,12000,Northeast,10200
Middle,Uintas,2,17,2019,Snowmobiler,Ground Interface,72,9600,Northeast,10100
Middle,Skyline,2,18,2019,Natural,Facets,30,5400,East,8500
Middle,Skyline,2,18,2019,Natural,Facets,54,600,Northeast,8400
Middle,Salt Lake,2,20,2019,Skier,Density Change,6,12000,South,10300
Middle,Moab,2,19,2019,Snowmobiler,Facets,30,2400,East,10800
Middle,Uintas,2,24,2019,Natural,Depth Hoar,96,8400,Northeast,10300
Middle,Salt Lake,2,25,2019,Skier,Density Change,14,2400,Northeast,10200
Middle,Salt Lake,2,26,2019,Snowboarder,Density Change,6,2400,Northwest,10200
Middle,Ogden,2,23,2019,Unknown,Unknown,24,12000,Northeast,8700
Middle,Southwest,3,5,2019,Snowmobiler,Facets,120,3600,Northeast,10400
Middle,Salt Lake,3,7,2019,Skier,Graupel,24,4200,Northeast,9900
Middle,Logan,3,7,2019,Natural,New Snow,12,6000,East,9000
Middle,Salt Lake,3,8,2019,Skier,Graupel,14,600,Northwest,9700
Middle,Moab,3,8,2019,Natural,Facets,72,10800,Northeast,11600
Middle,Skyline,3,7,2019,Natural,Unknown,36,1800,Northwest,9500
Middle,Salt Lake,3,14,2019,Skier,New Snow,20,6000,East,10000
Middle,Abajos,3,13,2019,Natural,New Snow/Old Snow Interface,24,8400,East,10700
Middle,Ogden,3,16,2019,Unknown,New Snow/Old Snow Interface,7,1800,North,8800
Middle,Provo,3,16,2019,Natural,Wet grains,72,24000,Southwest,10400
Middle,Salt Lake,3,15,2019,Natural,New Snow/Old Snow Interface,14,12000,Southeast,10700
Middle,Uintas,3,18,2019,Natural,Ground Interface,24,3600,East,10500
Middle,SE Idaho,3,23,2019,Skier,Surface Hoar,12,6000,North,8800
Middle,Uintas,3,25,2019,Natural,New Snow/Old Snow Interface,18,5400,Southeast,11400
Middle,Logan,3,26,2019,Snow Bike,New Snow/Old Snow Interface,10,1800,Northeast,9100
Middle,Skyline,3,23,2019,Natural,Facets,36,3600,East,8600
Middle,Salt Lake,3,29,2019,Skier,Density Change,8,840,North,8500
Middle,Ogden,3,29,2019,Skier,Density Change,10,600,East,6800
Middle,Ogden,3,30,2019,Snowboarder,New Snow/Old Snow Interface,12,15000,East,9200
End,Salt Lake,4,16,2019,Natural,New Snow/Old Snow Interface,12,12000,South,11000
End,Skyline,4,9,2019,Natural,Facets,60,8400,Northeast,9200
End,Uintas,4,26,2019,Natural,Facets,60,5400,Southwest,11300
End,Salt Lake,5,23,2019,Skier,Density Change,12,7200,North,10800
Start,Salt Lake,11,27,2019,Skier,Unknown,12,2400,North,9900
Start,Salt Lake,11,28,2019,Unknown,Facets,36,2400,Northeast,9900
Start,Skyline,11,30,2019,Skier,Facets,36,1800,North,10000
Start,Skyline,11,30,2019,Snowmobiler,Facets,30,1500,Northeast,10200
Start,Skyline,11,30,2019,Natural,Facets,36,3600,North,10000
Start,Uintas,11,29,2019,Natural,Ground Interface,36,4800,Northeast,10600
Start,Logan,12,1,2019,Natural,New Snow/Old Snow Interface,12,2400,Northwest,9500
Start,Skyline,12,2,2019,Skier,Facets,30,7200,Northeast,10400
Start,Logan,12,3,2019,Skier,Facets,24,4800,North,8800
Start,Logan,12,7,2019,Snowmobiler,Facets,15,1200,Northeast,9000
Start,Salt Lake,12,7,2019,Snowboarder,Facets,24,3600,Northeast,9600
Start,Uintas,11,30,2019,Natural,Depth Hoar,36,3600,Northeast,10500
Start,Salt Lake,11,29,2019,Natural,Facets,30,1200,Northeast,9200
Start,Skyline,11,28,2019,Natural,Facets,24,7200,Northeast,10300
Start,Skyline,11,28,2019,Natural,Facets,24,4800,North,10300
Start,Skyline,11,28,2019,Natural,Facets,24,2400,North,10400
Start,Salt Lake,12,14,2019,Skier,Density Change,10,3000,Northeast,9800
Start,Logan,12,14,2019,Skier,New Snow,12,1200,Southeast,8300
Start,Logan,12,14,2019,Unknown,Facets,42,6000,North,8700
Start,Logan,12,14,2019,Natural,Facets,42,8400,Northeast,9500
Start,Salt Lake,12,15,2019,Snowboarder,Unknown,24,4800,East,9700
Start,Salt Lake,12,16,2019,Unknown,Facets,30,9600,Northeast,9900
Start,Salt Lake,12,17,2019,Skier,Density Change,10,1200,South,9000
Start,Uintas,12,17,2019,Natural,Facets,60,3000,Northeast,10300
Start,Uintas,12,16,2019,Natural,Facets,48,15000,East,10400
Start,Salt Lake,12,19,2019,Unknown,Facets,24,3000,Northeast,9400
Start,Salt Lake,12,25,2019,Snowboarder,Unknown,12,7200,East,9900
Start,Salt Lake,12,28,2019,Snowboarder,New Snow/Old Snow Interface,10,1800,North,9700
Start,Southwest,12,30,2019,Natural,Unknown,12,3000,South,11200
Start,Provo,12,31,2019,Natural,New Snow/Old Snow Interface,5,8400,Southeast,10800
Middle,Salt Lake,1,1,2020,Skier,New Snow/Old Snow Interface,8,120,Southeast,9500
Middle,Salt Lake,1,1,2020,Skier,Unknown,30,240,Northeast,9400
Middle,Uintas,1,3,2020,Snowmobiler,Unknown,60,6000,South,9500
Middle,Salt Lake,1,2,2020,Natural,Unknown,12,6000,Southeast,8500
Middle,Provo,1,4,2020,Snowmobiler,Facets,24,3600,Southwest,10000
Middle,Provo,1,4,2020,Snowmobiler,Facets,24,1800,Southwest,10000
Middle,Logan,1,7,2020,Snowmobiler,Facets,24,3000,East,8200
Middle,Logan,1,15,2020,Unknown,Facets,96,8400,East,9600
Middle,Uintas,1,15,2020,Skier,Facets,48,6000,Northeast,10500
Middle,Logan,1,14,2020,Natural,New Snow/Old Snow Interface,10,4800,East,8500
Middle,Logan,1,19,2020,Skier,Facets,60,7200,North,8700
Middle,Logan,1,19,2020,Unknown,Facets,48,3000,East,9300
Middle,Ogden,1,18,2020,Snowmobiler,Facets,36,4800,East,8400
Middle,Logan,1,21,2020,Natural,Wet grains,24,8400,East,6200
Middle,Moab,1,21,2020,Natural,Facets,20,4800,Northeast,10900
Middle,Moab,1,22,2020,Natural,Facets,18,10800,North,10700
Middle,Skyline,1,26,2020,Natural,Unknown,12,4800,East,10100
Middle,Uintas,1,25,2020,Snowmobiler,Facets,30,3000,Southeast,10300
Middle,Salt Lake,2,1,2020,Skier,Unknown,24,4800,Southwest,10700
Middle,Salt Lake,2,3,2020,Natural,New Snow/Old Snow Interface,24,3000,Northeast,8200
Middle,Moab,2,3,2020,Natural,New Snow/Old Snow Interface,12,2400,Northeast,11000
Middle,Logan,2,6,2020,Skier,New Snow/Old Snow Interface,12,4200,East,6700
Middle,Skyline,2,7,2020,Snowmobiler,Density Change,20,960,Northeast,10300
Middle,Logan,2,7,2020,Natural,New Snow/Old Snow Interface,36,27000,East,8600
Middle,Skyline,2,8,2020,Snowmobiler,Unknown,24,480,East,9100
Middle,Skyline,2,8,2020,Snowmobiler,Unknown,36,3600,Northeast,9700
Middle,Skyline,2,8,2020,Natural,Unknown,36,6000,Northeast,9900
Middle,Salt Lake,2,7,2020,Natural,Unknown,18,3000,West,9200
Middle,Uintas,2,8,2020,Snowmobiler,Unknown,36,960,East,10600
Middle,Logan,2,6,2020,Natural,New Snow/Old Snow Interface,24,7200,East,9000
Middle,Skyline,2,7,2020,Natural,Density Change,36,12000,Northeast,10900
Middle,Uintas,2,14,2020,Snowmobiler,Facets,36,2400,Southeast,9800
Middle,Logan,2,14,2020,Skier,New Snow/Old Snow Interface,6,2400,East,8800
Middle,Salt Lake,2,17,2020,Natural,New Snow,18,18000,South,10200
Middle,Salt Lake,2,17,2020,Skier,New Snow,8,12000,Southeast,10200
Middle,Logan,2,17,2020,Skier,New Snow/Old Snow Interface,8,1080,East,7000
Middle,Salt Lake,2,17,2020,Skier,New Snow/Old Snow Interface,18,1200,Southeast,9000
Middle,Ogden,2,17,2020,Skier,New Snow/Old Snow Interface,12,4200,East,7400
Middle,Logan,2,17,2020,Snowmobiler,Facets,14,4200,East,8900
Middle,Logan,2,17,2020,Skier,New Snow/Old Snow Interface,12,4800,North,9000
Middle,Uintas,2,16,2020,Natural,New Snow/Old Snow Interface,30,3000,Northeast,10300
Middle,Logan,2,20,2020,Skier,New Snow/Old Snow Interface,6,1200,Northeast,9300
Middle,Salt Lake,2,17,2020,Snowmobiler,Unknown,10,2400,East,8800
Middle,Skyline,2,23,2020,Natural,New Snow/Old Snow Interface,10,4200,East,8500
Middle,Skyline,2,23,2020,Natural,New Snow/Old Snow Interface,10,4200,East,8100
Middle,Salt Lake,3,2,2020,Skier,New Snow,5,5400,East,10200
Middle,Logan,3,6,2020,Natural,New Snow/Old Snow Interface,6,7200,West,6500
Middle,Logan,3,7,2020,Unknown,Unknown,48,18000,North,7900
Middle,Salt Lake,3,9,2020,Unknown,Density Change,8,1200,Northeast,9600
Middle,Moab,3,14,2020,Skier,Density Change,14,7200,Northeast,11200
Middle,Logan,3,15,2020,Unknown,New Snow,12,2400,Northeast,9400
Middle,Salt Lake,3,18,2020,Natural,Density Change,6,1500,North,10200
Middle,Uintas,3,15,2020,Unknown,Facets,60,1200,Northeast,10100
Middle,Moab,3,21,2020,Natural,Facets,42,9600,East,11600
Middle,Salt Lake,3,25,2020,Skier,Graupel,14,3000,North,9400
Middle,Salt Lake,3,26,2020,Skier,New Snow/Old Snow Interface,15,10800,Northeast,9800
Middle,Uintas,3,26,2020,Snowmobiler,New Snow/Old Snow Interface,24,1200,Northeast,10200
Middle,Salt Lake,3,27,2020,Skier,Density Change,12,2100,Northeast,10600
Middle,Ogden,3,27,2020,Skier,New Snow/Old Snow Interface,8,1800,Southeast,6800
Middle,Salt Lake,3,26,2020,Natural,New Snow/Old Snow Interface,12,1800,North,10200
Middle,Skyline,3,28,2020,Skier,Density Change,5,6000,Unknown,10000
Middle,Uintas,3,27,2020,Snowmobiler,Facets,36,2400,North,9900
