Date,Region,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet
12/23/2011,Salt Lake,Skier,Surface Hoar,10.0,4200.0,Northeast,10500.0
12/26/2011,Salt Lake,Skier,Unknown,9.0,2100.0,North,9400.0
12/26/2011,Salt Lake,Skier,Facets,8.0,2100.0,Northeast,10200.0
12/26/2011,Salt Lake,Skier,Facets,4.0,1800.0,North,10300.0
12/31/2011,Salt Lake,Skier,Unknown,15.0,9600.0,Northeast,10000.0
12/31/2011,Salt Lake,Snowboarder,Unknown,8.0,3000.0,Northeast,9500.0
1/1/2012,Logan,Skier,Facets,14.0,3000.0,East,8400.0
12/31/2011,Salt Lake,Natural,Depth Hoar,12.0,6000.0,North,10000.0
1/2/2012,Salt Lake,Skier,Unknown,12.0,8400.0,Northeast,9200.0
12/31/2011,Ogden,Natural,Facets,6.0,1200.0,Northeast,8300.0
1/2/2012,Salt Lake,Skier,Facets,10.0,4200.0,North,10800.0
1/3/2012,Salt Lake,Natural,Unknown,12.0,6000.0,North,9400.0
1/8/2012,Salt Lake,Skier,New Snow,8.0,2400.0,East,9600.0
1/3/2012,Provo,Skier,Unknown,12.0,3600.0,East,10000.0
1/9/2012,Provo,Skier,New Snow/Old Snow Interface,14.0,6000.0,East,10000.0
1/11/2012,Salt Lake,Skier,Facets,18.0,3000.0,Northeast,10300.0
1/9/2012,Salt Lake,Natural,Unknown,8.0,4800.0,Northeast,9700.0
1/2/2012,Salt Lake,Unknown,Unknown,24.0,4800.0,Northeast,9700.0
1/15/2012,Salt Lake,Skier,Unknown,4.0,840.0,North,9300.0
1/17/2012,Ogden,Skier,Facets,36.0,4800.0,Northeast,9800.0
1/18/2012,Logan,Skier,Unknown,12.0,6000.0,East,8900.0
1/19/2012,Salt Lake,Natural,New Snow,6.0,8400.0,North,9800.0
1/19/2012,Salt Lake,Skier,Facets,15.0,2400.0,North,9800.0
1/19/2012,Salt Lake,Skier,Depth Hoar,18.0,360.0,East,9600.0
1/19/2012,Salt Lake,Natural,Facets,8.0,3600.0,East,10200.0
1/19/2012,Logan,Natural,Facets,12.0,1800.0,West,6900.0
1/19/2012,Salt Lake,Skier,Unknown,14.0,10800.0,Northeast,9800.0
1/19/2012,Salt Lake,Skier,Facets,7.0,7200.0,Northeast,10000.0
1/19/2012,Salt Lake,Skier,Facets,22.0,10800.0,East,10300.0
1/19/2012,Salt Lake,Skier,Unknown,12.0,4200.0,West,8800.0
1/20/2012,Salt Lake,Unknown,Depth Hoar,36.0,6000.0,East,10200.0
1/20/2012,Salt Lake,Skier,Facets,42.0,8400.0,Northeast,10000.0
1/20/2012,Salt Lake,Snowboarder,Depth Hoar,42.0,3600.0,Northeast,9500.0
1/20/2012,Salt Lake,Skier,Facets,13.0,1200.0,Northeast,9000.0
1/20/2012,Salt Lake,Skier,Facets,12.0,720.0,Northwest,8700.0
1/20/2012,Skyline,Skier,Facets,30.0,1800.0,East,9500.0
1/20/2012,Logan,Skier,Unknown,24.0,600.0,Northeast,8600.0
1/20/2012,Salt Lake,Unknown,Facets,14.0,2400.0,Northwest,9100.0
1/20/2012,Salt Lake,Skier,Facets,16.0,8400.0,North,10100.0
1/19/2012,Salt Lake,Natural,Facets,16.0,6000.0,North,9900.0
1/20/2012,Salt Lake,Skier,Facets,24.0,12000.0,Northeast,9700.0
1/20/2012,Salt Lake,Skier,Facets,14.0,4800.0,Southeast,9600.0
1/20/2012,Salt Lake,Skier,Facets,12.0,4800.0,East,10200.0
1/20/2012,Salt Lake,Skier,Facets,20.0,4800.0,East,9700.0
1/20/2012,Salt Lake,Skier,Facets,16.0,8400.0,North,10000.0
1/20/2012,Salt Lake,Skier,Facets,16.0,4200.0,West,10100.0
1/19/2012,Salt Lake,Unknown,Facets,12.0,7200.0,Northeast,9300.0
1/20/2012,Salt Lake,Skier,Facets,14.0,2400.0,Northwest,9200.0
1/20/2012,Salt Lake,Skier,Facets,18.0,9600.0,Northeast,9100.0
1/20/2012,Salt Lake,Skier,Facets,16.0,9600.0,Northeast,8800.0
1/21/2012,Logan,Skier,Depth Hoar,24.0,1080.0,Northeast,8500.0
1/20/2012,Logan,Unknown,Depth Hoar,24.0,4200.0,Northeast,8600.0
1/21/2012,Salt Lake,Unknown,New Snow/Old Snow Interface,15.0,2400.0,West,9600.0
1/21/2012,Salt Lake,Skier,Unknown,20.0,4800.0,North,8500.0
1/21/2012,Salt Lake,Skier,Unknown,18.0,360.0,Northeast,8200.0
1/20/2012,Ogden,Skier,Facets,30.0,360.0,East,7400.0
1/22/2012,Salt Lake,Snowboarder,Unknown,60.0,7200.0,North,10200.0
1/22/2012,Provo,Skier,Depth Hoar,30.0,4800.0,Northeast,9100.0
1/21/2012,Uintas,Natural,Unknown,30.0,720.0,Northeast,10100.0
1/22/2012,Ogden,Natural,New Snow,36.0,1800.0,Northeast,7500.0
1/21/2012,Logan,Snowboarder,Depth Hoar,36.0,1800.0,Northeast,8500.0
1/22/2012,Provo,Skier,Facets,36.0,4800.0,Northeast,9100.0
1/20/2012,SE Idaho,Snowmobiler,New Snow/Old Snow Interface,30.0,1800.0,East,8000.0
1/23/2012,Salt Lake,Skier,Facets,48.0,10800.0,Northeast,10100.0
1/22/2012,Salt Lake,Skier,Facets,30.0,1200.0,Northeast,8400.0
1/23/2012,Salt Lake,Unknown,Unknown,30.0,1200.0,Northeast,8100.0
1/24/2012,Salt Lake,Skier,Facets,24.0,600.0,North,8500.0
1/24/2012,Salt Lake,Unknown,Facets,36.0,8400.0,East,9600.0
1/24/2012,Ogden,Snowmobiler,Ground Interface,84.0,7200.0,Unknown,9000.0
1/26/2012,Skyline,Natural,Depth Hoar,14.0,600.0,Northwest,8800.0
1/26/2012,Skyline,Natural,Facets,14.0,600.0,Northwest,8200.0
1/27/2012,Salt Lake,Unknown,Facets,36.0,7200.0,East,9600.0
1/27/2012,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,8400.0,Southeast,10200.0
1/27/2012,Salt Lake,Skier,Depth Hoar,36.0,9600.0,North,10100.0
1/27/2012,Skyline,Skier,New Snow/Old Snow Interface,30.0,1200.0,East,9200.0
1/25/2012,Uintas,Snowmobiler,Depth Hoar,36.0,2400.0,East,10200.0
1/28/2012,Salt Lake,Snowboarder,Facets,30.0,30000.0,West,10200.0
1/29/2012,Salt Lake,Skier,Facets,24.0,6000.0,Northeast,10300.0
1/28/2012,Uintas,Skier,Depth Hoar,36.0,4800.0,North,10400.0
1/29/2012,Salt Lake,Skier,Facets,42.0,9600.0,East,10600.0
1/29/2012,Salt Lake,Skier,Facets,18.0,5400.0,West,9700.0
1/29/2012,Skyline,Unknown,Depth Hoar,36.0,2400.0,North,10000.0
2/3/2012,SE Idaho,Snowboarder,Unknown,18.0,1200.0,North,7900.0
2/4/2012,Salt Lake,Snowmobiler,Facets,48.0,8400.0,North,10600.0
2/12/2012,Salt Lake,Unknown,Facets,7.0,1800.0,North,10000.0
2/12/2012,Salt Lake,Natural,Unknown,8.0,4800.0,East,9700.0
2/13/2012,Salt Lake,Unknown,New Snow,14.0,4200.0,East,9100.0
2/12/2012,Provo,Natural,New Snow/Old Snow Interface,9.0,9600.0,Northeast,10000.0
2/12/2012,Salt Lake,Natural,Density Change,12.0,10800.0,Northeast,10100.0
2/15/2012,Logan,Natural,New Snow/Old Snow Interface,10.0,6000.0,Northeast,9500.0
2/13/2012,Salt Lake,Natural,Unknown,24.0,15000.0,North,10700.0
2/16/2012,Uintas,Snowmobiler,Depth Hoar,36.0,4800.0,North,9900.0
2/19/2012,Salt Lake,Natural,New Snow/Old Snow Interface,2.0,480.0,South,9600.0
2/19/2012,Provo,Natural,New Snow,6.0,12000.0,East,10400.0
2/19/2012,Provo,Snowmobiler,Facets,12.0,5400.0,Southeast,9500.0
2/20/2012,Salt Lake,Skier,Surface Hoar,10.0,2400.0,North,9800.0
2/20/2012,Salt Lake,Explosive,Depth Hoar,30.0,7200.0,Northeast,9600.0
2/18/2012,Uintas,Snowmobiler,Depth Hoar,30.0,1800.0,Southwest,10300.0
2/21/2012,Salt Lake,Skier,Density Change,5.0,4200.0,Northeast,9700.0
2/20/2012,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,1200.0,Southeast,9400.0
2/22/2012,Logan,Snowmobiler,Surface Hoar,36.0,6000.0,Northeast,9000.0
2/23/2012,Salt Lake,Skier,Unknown,18.0,9600.0,Northeast,10100.0
2/22/2012,Logan,Snowmobiler,Facets,30.0,4200.0,East,8800.0
2/22/2012,Logan,Natural,Surface Hoar,24.0,1080.0,Southwest,7700.0
2/24/2012,Salt Lake,Explosive,Surface Hoar,48.0,24000.0,Northwest,10000.0
2/24/2012,Logan,Snowmobiler,Surface Hoar,24.0,2400.0,Northeast,9000.0
2/24/2012,Uintas,Skier,Depth Hoar,30.0,1200.0,East,10000.0
2/24/2012,Ogden,Snowmobiler,Facets,36.0,4200.0,Northeast,9000.0
2/24/2012,Salt Lake,Skier,New Snow/Old Snow Interface,1.0,4200.0,Southeast,9400.0
2/24/2012,Salt Lake,Snowmobiler,Surface Hoar,24.0,600.0,East,8800.0
2/26/2012,Salt Lake,Skier,Unknown,12.0,5400.0,South,10100.0
2/25/2012,Provo,Snowmobiler,Unknown,36.0,1200.0,Southwest,10400.0
2/26/2012,Salt Lake,Skier,Unknown,12.0,6000.0,East,10300.0
2/25/2012,Moab,Skier,Unknown,13.0,840.0,Northeast,10300.0
2/25/2012,Ogden,Natural,Unknown,20.0,960.0,Northeast,7800.0
2/22/2012,Logan,Snowmobiler,Surface Hoar,18.0,2400.0,Northeast,9000.0
2/28/2012,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,7200.0,East,9500.0
2/28/2012,Salt Lake,Skier,New Snow/Old Snow Interface,18.0,8400.0,Southeast,10000.0
2/28/2012,Salt Lake,Skier,Unknown,30.0,2400.0,North,7700.0
2/28/2012,Salt Lake,Skier,Unknown,30.0,4800.0,Northeast,10000.0
2/28/2012,Salt Lake,Unknown,Unknown,10.0,2400.0,Northwest,9200.0
2/29/2012,Provo,Skier,Density Change,24.0,7200.0,Northeast,9200.0
3/1/2012,Salt Lake,Explosive,Unknown,36.0,2400.0,Northwest,10000.0
3/1/2012,Salt Lake,Unknown,Unknown,24.0,2400.0,Northwest,9200.0
3/1/2012,Salt Lake,Natural,Facets,36.0,10800.0,North,10000.0
3/1/2012,Salt Lake,Skier,New Snow,24.0,3000.0,Northeast,10000.0
3/1/2012,Salt Lake,Skier,Facets,24.0,5400.0,Northeast,8900.0
3/2/2012,Salt Lake,Skier,Unknown,18.0,9600.0,Southeast,9000.0
3/2/2012,Salt Lake,Natural,Unknown,30.0,12000.0,Northeast,10400.0
3/2/2012,Logan,Skier,Depth Hoar,42.0,8400.0,Northeast,9000.0
3/2/2012,Uintas,Snowboarder,New Snow/Old Snow Interface,30.0,4800.0,East,10400.0
3/2/2012,Uintas,Natural,New Snow,10.0,8400.0,North,10300.0
3/2/2012,Uintas,Natural,Unknown,30.0,3600.0,East,9700.0
3/2/2012,Ogden,Snowmobiler,Facets,30.0,2400.0,North,8400.0
3/2/2012,Logan,Natural,Density Change,8.0,1500.0,North,7400.0
3/2/2012,Provo,Natural,Unknown,30.0,21000.0,East,10100.0
3/3/2012,Moab,Snowmobiler,Unknown,24.0,12000.0,Southeast,10200.0
3/3/2012,Salt Lake,Skier,Density Change,36.0,7200.0,East,9300.0
3/3/2012,Uintas,Snowmobiler,New Snow/Old Snow Interface,24.0,4200.0,East,9000.0
3/3/2012,Salt Lake,Unknown,Unknown,30.0,6000.0,Northeast,9500.0
3/2/2012,Ogden,Natural,Unknown,30.0,3600.0,North,8600.0
3/3/2012,Salt Lake,Skier,Unknown,24.0,7200.0,West,8600.0
3/4/2012,Salt Lake,Skier,New Snow/Old Snow Interface,24.0,12000.0,East,8100.0
3/4/2012,Provo,Snowmobiler,Ground Interface,48.0,12000.0,East,9700.0
3/4/2012,Salt Lake,Natural,Unknown,18.0,6000.0,Southeast,8600.0
3/4/2012,Logan,Unknown,Unknown,48.0,4800.0,Southeast,9400.0
3/4/2012,Salt Lake,Explosive,Unknown,30.0,12000.0,Southeast,10000.0
3/4/2012,Salt Lake,Unknown,Unknown,42.0,9600.0,South,10000.0
3/4/2012,Salt Lake,Explosive,Unknown,36.0,6000.0,West,9600.0
3/4/2012,Salt Lake,Unknown,Density Change,9.0,1200.0,Southeast,9200.0
3/3/2012,Salt Lake,Natural,New Snow/Old Snow Interface,14.0,2400.0,East,9100.0
3/4/2012,Provo,Natural,Unknown,48.0,36000.0,East,10800.0
3/4/2012,Salt Lake,Natural,Unknown,30.0,6000.0,South,9700.0
3/4/2012,Uintas,Snowmobiler,Depth Hoar,24.0,7200.0,East,9500.0
3/4/2012,Salt Lake,Natural,Unknown,24.0,6000.0,East,9000.0
3/5/2012,Logan,Natural,Unknown,24.0,24000.0,Southeast,8800.0
3/2/2012,Logan,Unknown,Depth Hoar,48.0,2400.0,East,8400.0
3/5/2012,Salt Lake,Natural,New Snow/Old Snow Interface,12.0,3600.0,East,9500.0
3/4/2012,Logan,Unknown,Unknown,24.0,6000.0,East,9500.0
3/4/2012,Uintas,Snowmobiler,Surface Hoar,24.0,1800.0,Northeast,10000.0
3/4/2012,Ogden,Natural,Facets,42.0,5400.0,Southeast,8800.0
3/4/2012,Salt Lake,Natural,Unknown,20.0,1800.0,Northeast,9400.0
3/8/2012,Logan,Snowmobiler,Depth Hoar,30.0,3000.0,East,9300.0
3/8/2012,Skyline,Natural,Depth Hoar,14.0,240.0,Northeast,8800.0
3/8/2012,Uintas,Snowmobiler,Facets,24.0,3000.0,Northeast,9800.0
3/9/2012,Salt Lake,Natural,Unknown,24.0,8400.0,West,10100.0
3/12/2012,Salt Lake,Natural,Unknown,10.0,2400.0,South,9600.0
3/8/2012,Logan,Snowmobiler,Unknown,48.0,5400.0,Northeast,9400.0
3/15/2012,Logan,Natural,Depth Hoar,36.0,3600.0,East,8600.0
3/19/2012,Logan,Skier,New Snow/Old Snow Interface,12.0,2100.0,Northeast,8000.0
3/19/2012,Salt Lake,Skier,Depth Hoar,36.0,21000.0,North,10200.0
3/20/2012,Salt Lake,Skier,Unknown,36.0,7200.0,Northeast,9400.0
3/31/2012,Skyline,Snowmobiler,Depth Hoar,42.0,3600.0,East,10300.0
4/2/2012,Ogden,Natural,Surface Hoar,20.0,7200.0,Northeast,8500.0
4/13/2012,Salt Lake,Unknown,New Snow,8.0,4800.0,East,9700.0
4/13/2012,Logan,Natural,New Snow/Old Snow Interface,10.0,7200.0,East,8600.0
4/15/2012,Salt Lake,Skier,New Snow/Old Snow Interface,10.0,6000.0,Northeast,10100.0
4/16/2012,Logan,Skier,New Snow/Old Snow Interface,6.0,5400.0,Northeast,8600.0
4/17/2012,Provo,Unknown,Unknown,12.0,4800.0,Northeast,9000.0
4/21/2012,Uintas,Natural,Density Change,24.0,12000.0,Northeast,11500.0
4/29/2012,Logan,Skier,New Snow/Old Snow Interface,6.0,5400.0,North,8700.0
5/3/2012,Provo,Unknown,Unknown,24.0,10800.0,Northeast,10200.0
10/29/2013,Salt Lake,Skier,Facets,10.0,3600.0,North,10100.0
10/29/2013,Salt Lake,Skier,Facets,10.0,3000.0,North,10000.0
10/29/2013,Salt Lake,Natural,Facets,12.0,4800.0,Northwest,10100.0
11/6/2013,Salt Lake,Skier,Facets,24.0,10800.0,North,10600.0
11/16/2013,Salt Lake,Skier,New Snow,8.0,3600.0,Northeast,10400.0
11/17/2013,Salt Lake,Skier,Depth Hoar,24.0,1200.0,North,10400.0
11/17/2013,Salt Lake,Skier,Ground Interface,48.0,1200.0,North,10000.0
11/17/2013,Salt Lake,Skier,Facets,2.0,2400.0,Northeast,10200.0
11/16/2013,Provo,Natural,Depth Hoar,12.0,12000.0,East,10600.0
11/17/2013,Uintas,Snowmobiler,Depth Hoar,24.0,3600.0,Northeast,10000.0
11/22/2013,Skyline,Natural,Facets,14.0,720.0,North,10100.0
11/22/2013,Uintas,Skier,Depth Hoar,30.0,1800.0,Northwest,9700.0
11/23/2013,Skyline,Natural,Facets,30.0,720.0,Northwest,10000.0
11/24/2013,Salt Lake,Unknown,Facets,18.0,6000.0,North,10000.0
11/23/2013,Moab,Natural,Depth Hoar,30.0,15000.0,Northwest,11300.0
12/3/2013,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,240.0,North,9600.0
12/3/2013,Salt Lake,Skier,Facets,16.0,1800.0,Northeast,9400.0
12/3/2013,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,3000.0,Northeast,9200.0
12/3/2013,Salt Lake,Skier,Density Change,4.0,3600.0,Northeast,9700.0
12/3/2013,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,4800.0,Northwest,9800.0
12/3/2013,Salt Lake,Snow Bike,Ground Interface,6.0,360.0,Southwest,5100.0
12/3/2013,Salt Lake,Natural,Density Change,4.0,4800.0,Northeast,10200.0
12/4/2013,Salt Lake,Skier,Facets,24.0,9600.0,Northeast,10000.0
12/4/2013,Salt Lake,Natural,New Snow/Old Snow Interface,16.0,4800.0,Northeast,9800.0
12/3/2013,Uintas,Natural,Depth Hoar,36.0,3600.0,Northeast,10300.0
12/5/2013,Salt Lake,Skier,Density Change,6.0,480.0,North,9500.0
12/5/2013,Salt Lake,Skier,Density Change,8.0,2100.0,Northeast,10400.0
12/7/2013,Salt Lake,Skier,Density Change,6.0,4800.0,Northwest,10000.0
12/7/2013,Salt Lake,Skier,Density Change,6.0,3000.0,Southeast,10000.0
12/7/2013,Salt Lake,Natural,Unknown,8.0,5400.0,Northeast,10100.0
12/8/2013,Salt Lake,Skier,Depth Hoar,24.0,2400.0,Northwest,9900.0
12/8/2013,Salt Lake,Snowboarder,Facets,36.0,1800.0,Northwest,10000.0
12/7/2013,Moab,Natural,New Snow/Old Snow Interface,30.0,7200.0,Northwest,11900.0
12/7/2013,Moab,Natural,New Snow/Old Snow Interface,30.0,5400.0,Northeast,11900.0
12/7/2013,Moab,Natural,New Snow/Old Snow Interface,36.0,7200.0,Northeast,12000.0
12/8/2013,Salt Lake,Skier,Facets,18.0,4800.0,West,9900.0
12/8/2013,Salt Lake,Skier,New Snow/Old Snow Interface,15.0,4800.0,North,10100.0
12/9/2013,Salt Lake,Skier,Facets,24.0,1200.0,North,9200.0
12/8/2013,Salt Lake,Unknown,New Snow/Old Snow Interface,12.0,2400.0,Northeast,9800.0
12/8/2013,Salt Lake,Natural,New Snow/Old Snow Interface,13.0,1800.0,East,10400.0
12/9/2013,Salt Lake,Skier,Facets,2.0,3600.0,Northeast,10000.0
12/9/2013,Uintas,Natural,Facets,30.0,3600.0,North,10500.0
12/8/2013,Uintas,Snowmobiler,Facets,24.0,3000.0,Northeast,10300.0
12/9/2013,Uintas,Natural,Depth Hoar,30.0,3600.0,Southeast,10600.0
12/11/2013,Uintas,Skier,Facets,24.0,1500.0,Northeast,10100.0
12/14/2013,Salt Lake,Skier,Facets,12.0,1200.0,Northwest,9800.0
12/15/2013,Uintas,Snowmobiler,Depth Hoar,30.0,2400.0,Northeast,9800.0
12/19/2013,Salt Lake,Skier,Facets,12.0,6000.0,Northwest,10000.0
12/21/2013,Salt Lake,Skier,Unknown,24.0,1200.0,North,9700.0
12/21/2013,Uintas,Skier,Facets,30.0,1200.0,Northeast,10300.0
12/20/2013,Uintas,Snowmobiler,Facets,60.0,1500.0,North,9700.0
12/22/2013,Uintas,Natural,Facets,24.0,1800.0,East,9400.0
12/24/2013,Logan,Natural,Facets,24.0,3000.0,North,9000.0
12/24/2013,Uintas,Snowmobiler,Facets,36.0,2400.0,Northeast,10300.0
12/24/2013,Logan,Natural,Facets,36.0,9600.0,Northeast,9600.0
12/25/2013,Salt Lake,Skier,Facets,18.0,7200.0,Northwest,10000.0
12/19/2013,Provo,Natural,Depth Hoar,20.0,18000.0,East,10600.0
12/19/2013,Provo,Natural,Depth Hoar,20.0,8400.0,Northeast,10400.0
12/21/2013,Skyline,Natural,New Snow,24.0,960.0,Northeast,9800.0
12/27/2013,Uintas,Snowmobiler,Facets,48.0,7200.0,Northeast,10300.0
12/27/2013,Uintas,Snowmobiler,Facets,30.0,960.0,Northeast,10000.0
12/25/2013,Uintas,Snowmobiler,Depth Hoar,36.0,4800.0,Northeast,9900.0
1/9/2014,Salt Lake,Natural,Facets,12.0,600.0,East,9000.0
1/11/2014,Provo,Skier,Facets,18.0,24000.0,East,9100.0
1/11/2014,SE Idaho,Snowmobiler,Depth Hoar,48.0,7200.0,East,9200.0
1/11/2014,Logan,Natural,Facets,48.0,8400.0,East,9500.0
1/12/2014,Salt Lake,Skier,Depth Hoar,42.0,3600.0,Northeast,8900.0
1/12/2014,Logan,Natural,Facets,12.0,720.0,West,6800.0
1/12/2014,Uintas,Skier,Facets,36.0,9600.0,East,9400.0
1/12/2014,Moab,Skier,Facets,6.0,6000.0,East,10900.0
1/10/2014,Moab,Natural,New Snow,10.0,4800.0,Northeast,11200.0
1/13/2014,Logan,Skier,Facets,48.0,1800.0,East,8700.0
1/13/2014,Logan,Snowmobiler,Depth Hoar,48.0,9600.0,East,9600.0
1/13/2014,Logan,Natural,Facets,36.0,8400.0,East,9300.0
1/13/2014,Logan,Snowmobiler,Facets,36.0,10800.0,East,8900.0
1/13/2014,Logan,Snowmobiler,Facets,36.0,4800.0,East,8800.0
1/14/2014,Ogden,Snowmobiler,Facets,48.0,3600.0,East,10000.0
1/13/2014,Uintas,Natural,Depth Hoar,48.0,12000.0,Northeast,10400.0
1/13/2014,Uintas,Natural,Facets,42.0,9600.0,East,11900.0
1/13/2014,Uintas,Natural,Ground Interface,60.0,15000.0,East,10500.0
1/15/2014,Uintas,Explosive,Facets,120.0,15000.0,East,10300.0
1/12/2014,Skyline,Natural,Facets,24.0,7200.0,East,10800.0
1/13/2014,Skyline,Snowmobiler,Facets,48.0,2400.0,Northeast,10400.0
1/13/2014,Logan,Unknown,Facets,36.0,8400.0,East,9200.0
1/13/2014,Logan,Natural,Facets,36.0,2100.0,East,8300.0
1/13/2014,Uintas,Natural,Depth Hoar,54.0,9600.0,East,10400.0
1/12/2014,Skyline,Natural,Facets,24.0,4800.0,North,10100.0
1/12/2014,Skyline,Natural,Facets,48.0,3000.0,East,9800.0
1/18/2014,Salt Lake,Snowmobiler,Facets,36.0,1200.0,Southeast,9600.0
1/17/2014,SE Idaho,Snowmobiler,Facets,48.0,12000.0,East,9000.0
1/13/2014,SE Idaho,Natural,Facets,30.0,6000.0,East,8700.0
1/14/2014,Uintas,Natural,Ground Interface,30.0,7200.0,East,10000.0
1/20/2014,Salt Lake,Natural,Facets,42.0,9600.0,Northeast,9800.0
1/18/2014,Uintas,Snowmobiler,Ground Interface,48.0,2400.0,Northeast,10200.0
1/15/2014,Uintas,Natural,Depth Hoar,48.0,9600.0,Northeast,10600.0
1/18/2014,Uintas,Snowmobiler,Ground Interface,30.0,960.0,Northeast,9600.0
1/20/2014,Uintas,Snowmobiler,Depth Hoar,144.0,9600.0,East,10500.0
1/20/2014,Uintas,Snowmobiler,Depth Hoar,48.0,7200.0,East,10800.0
1/20/2014,Uintas,Snowmobiler,Depth Hoar,24.0,2100.0,Northeast,10000.0
1/22/2014,Skyline,Natural,Facets,60.0,1800.0,Northeast,9600.0
1/20/2014,Uintas,Snowmobiler,Depth Hoar,96.0,9600.0,East,10900.0
1/11/2014,Salt Lake,Natural,Facets,16.0,10800.0,East,10200.0
1/12/2014,Salt Lake,Unknown,Unknown,24.0,3000.0,Northwest,10100.0
1/30/2014,Salt Lake,Skier,Facets,11.0,8400.0,Northeast,9200.0
1/30/2014,Salt Lake,Skier,Facets,12.0,1200.0,East,9300.0
1/30/2014,Logan,Natural,Ground Interface,12.0,8400.0,Northwest,7000.0
1/31/2014,Salt Lake,Skier,Density Change,10.0,4200.0,South,9700.0
1/31/2014,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,3600.0,East,9000.0
1/30/2014,Uintas,Natural,New Snow/Old Snow Interface,12.0,1500.0,Northeast,9600.0
2/1/2014,Provo,Natural,New Snow,10.0,4800.0,Northeast,10000.0
2/6/2014,Salt Lake,Skier,Unknown,10.0,1800.0,Northeast,10700.0
2/5/2014,Salt Lake,Skier,Unknown,6.0,2400.0,Northeast,10300.0
2/8/2014,Salt Lake,Skier,New Snow/Old Snow Interface,24.0,7200.0,East,9500.0
2/8/2014,Provo,Snowshoer,New Snow/Old Snow Interface,18.0,1500.0,Northeast,6400.0
2/8/2014,Salt Lake,Skier,New Snow/Old Snow Interface,14.0,1200.0,Northeast,8100.0
2/8/2014,Skyline,Natural,Facets,36.0,9600.0,North,9400.0
2/8/2014,Salt Lake,Natural,New Snow/Old Snow Interface,8.0,1200.0,West,7800.0
2/4/2014,Moab,Natural,Surface Hoar,24.0,1200.0,Northeast,10500.0
2/8/2014,Salt Lake,Skier,New Snow/Old Snow Interface,24.0,9600.0,North,8500.0
2/9/2014,Skyline,Snowmobiler,Facets,48.0,2100.0,Northeast,9600.0
2/9/2014,Salt Lake,Skier,Facets,24.0,1800.0,East,9000.0
2/10/2014,Skyline,Natural,New Snow/Old Snow Interface,36.0,1200.0,North,8700.0
2/10/2014,Salt Lake,Snowboarder,Density Change,6.0,480.0,Southwest,10200.0
2/10/2014,Salt Lake,Skier,Depth Hoar,72.0,12000.0,Northeast,9900.0
2/10/2014,Salt Lake,Skier,Density Change,12.0,600.0,Southwest,10000.0
2/9/2014,Salt Lake,Natural,Graupel,16.0,3600.0,Northeast,9600.0
2/11/2014,Salt Lake,Snowboarder,Depth Hoar,48.0,960.0,Northeast,9600.0
2/11/2014,Logan,Snowmobiler,Depth Hoar,36.0,3000.0,North,8600.0
2/11/2014,Uintas,Natural,Ground Interface,30.0,3000.0,East,8400.0
2/11/2014,Uintas,Snowmobiler,Depth Hoar,54.0,7200.0,Northeast,10500.0
2/11/2014,Salt Lake,Skier,Depth Hoar,48.0,12000.0,Northeast,9500.0
2/9/2014,Ogden,Unknown,Depth Hoar,48.0,960.0,North,7800.0
2/11/2014,Salt Lake,Snowmobiler,Facets,48.0,4800.0,Northeast,9800.0
2/10/2014,Uintas,Natural,New Snow/Old Snow Interface,36.0,8400.0,North,9300.0
2/12/2014,Salt Lake,Skier,Facets,36.0,600.0,East,9600.0
2/10/2014,Uintas,Natural,Depth Hoar,36.0,5400.0,Southwest,10600.0
2/11/2014,Uintas,Natural,Ground Interface,48.0,4200.0,Northeast,10400.0
2/10/2014,Uintas,Natural,Depth Hoar,48.0,4200.0,Northeast,10000.0
2/13/2014,Provo,Snowmobiler,Facets,12.0,600.0,Northeast,8400.0
2/13/2014,Uintas,Natural,Ground Interface,120.0,8400.0,Northeast,10400.0
2/11/2014,Logan,Snowmobiler,Facets,12.0,1800.0,West,6700.0
2/14/2014,Salt Lake,Natural,Facets,48.0,4800.0,Northeast,10000.0
2/13/2014,Salt Lake,Natural,Facets,24.0,7200.0,Northeast,10000.0
2/14/2014,Salt Lake,Natural,Facets,42.0,12000.0,North,9800.0
2/14/2014,Salt Lake,Snowboarder,Depth Hoar,36.0,12000.0,Northeast,9800.0
2/14/2014,Salt Lake,Natural,Depth Hoar,6.0,7200.0,Northeast,10500.0
2/15/2014,Salt Lake,Snowboarder,Depth Hoar,48.0,9600.0,East,10000.0
2/14/2014,Provo,Natural,Density Change,24.0,42000.0,West,10100.0
2/15/2014,Salt Lake,Natural,New Snow/Old Snow Interface,24.0,1200.0,Northeast,10000.0
2/15/2014,Skyline,Snowmobiler,Depth Hoar,60.0,4800.0,Northeast,9900.0
2/15/2014,Logan,Unknown,Depth Hoar,30.0,2400.0,East,7000.0
2/15/2014,Salt Lake,Unknown,New Snow/Old Snow Interface,8.0,9600.0,Southeast,9500.0
